serial,kWh,kW,kVARh,kVAR,Time_stamp
3098000032,63.428,0.534,27.154,0.154,"2018-03-13 13:00:00"
3098000032,63.691,0.526,27.209,0.11,"2018-03-13 13:30:00"
3098000032,64.394,1.406,27.476,0.534,"2018-03-13 14:00:00"
3098000032,64.747,0.706,27.571,0.19,"2018-03-13 14:30:00"
3098000032,65.646,1.798,27.808,0.474,"2018-03-13 15:00:00"
3098000032,65.989,0.686,27.871,0.126,"2018-03-13 15:30:00"
3098000032,66.193,0.408,27.894,0.046,"2018-03-13 16:00:00"
3098000032,66.419,0.452,27.921,0.054,"2018-03-13 16:30:00"
3098000032,67.27,1.702,28.129,0.416,"2018-03-13 17:00:00"
3098000032,67.523,0.506,28.156,0.054,"2018-03-13 17:30:00"
3098000032,67.809,0.572,28.184,0.056,"2018-03-13 18:00:00"
3098000032,68.165,0.712,28.214,0.06,"2018-03-13 18:30:00"
3098000032,68.556,0.782,28.249,0.07,"2018-03-13 19:00:00"
3098000032,68.877,0.642,28.279,0.06,"2018-03-13 19:30:00"
3098000032,68.98,0.206,28.349,0.14,"2018-03-13 20:00:00"
3098000032,69.087,0.214,28.419,0.14,"2018-03-13 20:30:00"
3098000032,69.193,0.212,28.488,0.138,"2018-03-13 21:00:00"
3098000032,69.269,0.152,28.54,0.104,"2018-03-13 21:30:00"
3098000032,69.339,0.14,28.59,0.1,"2018-03-13 22:00:00"
3098000032,69.411,0.144,28.641,0.102,"2018-03-13 22:30:00"
3098000032,69.485,0.148,28.693,0.104,"2018-03-13 23:00:00"
3098000032,69.562,0.154,28.746,0.106,"2018-03-13 23:30:00"
3098000032,69.646,0.168,28.799,0.106,"2018-03-14 00:00:00"
3098000032,69.739,0.186,28.853,0.108,"2018-03-14 00:30:00"
3098000032,69.839,0.2,28.909,0.112,"2018-03-14 01:00:00"
3098000032,69.94,0.202,28.966,0.114,"2018-03-14 01:30:00"
3098000032,70.039,0.198,29.022,0.112,"2018-03-14 02:00:00"
3098000032,70.141,0.204,29.078,0.112,"2018-03-14 02:30:00"
3098000032,70.244,0.206,29.133,0.11,"2018-03-14 03:00:00"
3098000032,70.347,0.206,29.19,0.114,"2018-03-14 03:30:00"
3098000032,70.448,0.202,29.246,0.112,"2018-03-14 04:00:00"
3098000032,70.544,0.192,29.302,0.112,"2018-03-14 04:30:00"
3098000032,70.639,0.19,29.356,0.108,"2018-03-14 05:00:00"
3098000032,70.73,0.182,29.411,0.11,"2018-03-14 05:30:00"
3098000032,70.828,0.196,29.466,0.11,"2018-03-14 06:00:00"
3098000032,70.918,0.18,29.518,0.104,"2018-03-14 06:30:00"
3098000032,71.004,0.172,29.569,0.102,"2018-03-14 07:00:00"
3098000032,71.086,0.164,29.62,0.102,"2018-03-14 07:30:00"
3098000032,71.161,0.15,29.668,0.096,"2018-03-14 08:00:00"
3098000032,71.226,0.13,29.715,0.094,"2018-03-14 08:30:00"
3098000032,71.297,0.142,29.768,0.106,"2018-03-14 09:00:00"
3098000032,71.369,0.144,29.822,0.108,"2018-03-14 09:30:00"
3098000032,71.447,0.156,29.876,0.108,"2018-03-14 10:00:00"
3098000032,71.524,0.154,29.931,0.11,"2018-03-14 10:30:00"
3098000032,71.774,0.5,29.957,0.052,"2018-03-14 11:00:00"
3098000032,72.055,0.562,29.983,0.052,"2018-03-14 11:30:00"
3098000032,72.31,0.51,30.003,0.04,"2018-03-14 12:00:00"
3098000032,72.538,0.456,30.026,0.046,"2018-03-14 12:30:00"
3098000032,72.876,0.676,30.103,0.154,"2018-03-14 13:00:00"
3098000032,73.116,0.48,30.127,0.048,"2018-03-14 13:30:00"
3098000032,73.659,1.086,30.262,0.27,"2018-03-14 14:00:00"
3098000032,74.684,2.05,30.542,0.56,"2018-03-14 14:30:00"
3098000032,75.505,1.642,30.752,0.42,"2018-03-14 15:00:00"
3098000032,75.703,0.396,30.783,0.062,"2018-03-14 15:30:00"
3098000032,75.911,0.416,30.814,0.062,"2018-03-14 16:00:00"
3098000032,76.192,0.562,30.859,0.09,"2018-03-14 16:30:00"
3098000032,76.771,1.158,30.992,0.266,"2018-03-14 17:00:00"
3098000032,77.706,1.87,31.204,0.424,"2018-03-14 17:30:00"
3098000032,78.118,0.824,31.283,0.158,"2018-03-14 18:00:00"
3098000032,78.454,0.672,31.353,0.14,"2018-03-14 18:30:00"
3098000032,78.755,0.602,31.426,0.146,"2018-03-14 19:00:00"
3098000032,79.063,0.616,31.5,0.148,"2018-03-14 19:30:00"
3098000032,79.41,0.694,31.577,0.154,"2018-03-14 20:00:00"
3098000032,79.757,0.694,31.66,0.166,"2018-03-14 20:30:00"
3098000032,80.095,0.676,31.742,0.164,"2018-03-14 21:00:00"
3098000032,80.188,0.186,31.79,0.096,"2018-03-14 21:30:00"
3098000032,80.25,0.124,31.839,0.098,"2018-03-14 22:00:00"
3098000032,80.315,0.13,31.89,0.102,"2018-03-14 22:30:00"
3098000032,80.385,0.14,31.942,0.104,"2018-03-14 23:00:00"
3098000032,80.464,0.158,31.995,0.106,"2018-03-14 23:30:00"
3098000032,80.546,0.164,32.049,0.108,"2018-03-15 00:00:00"
3098000032,80.639,0.186,32.105,0.112,"2018-03-15 00:30:00"
3098000032,80.735,0.192,32.163,0.116,"2018-03-15 01:00:00"
3098000032,80.836,0.202,32.222,0.118,"2018-03-15 01:30:00"
3098000032,80.941,0.21,32.281,0.118,"2018-03-15 02:00:00"
3098000032,81.05,0.218,32.342,0.122,"2018-03-15 02:30:00"
3098000032,81.153,0.206,32.402,0.12,"2018-03-15 03:00:00"
3098000032,81.257,0.208,32.463,0.122,"2018-03-15 03:30:00"
3098000032,81.362,0.21,32.523,0.12,"2018-03-15 04:00:00"
3098000032,81.471,0.218,32.585,0.124,"2018-03-15 04:30:00"
3098000032,81.576,0.21,32.645,0.12,"2018-03-15 05:00:00"
3098000032,81.684,0.216,32.706,0.122,"2018-03-15 05:30:00"
3098000032,81.781,0.194,32.763,0.114,"2018-03-15 06:00:00"
3098000032,81.882,0.202,32.822,0.118,"2018-03-15 06:30:00"
3098000032,81.984,0.204,32.88,0.116,"2018-03-15 07:00:00"
3098000032,82.082,0.196,32.938,0.116,"2018-03-15 07:30:00"
3098000032,82.167,0.17,32.993,0.11,"2018-03-15 08:00:00"
3098000032,82.241,0.148,33.046,0.106,"2018-03-15 08:30:00"
3098000032,82.304,0.126,33.096,0.1,"2018-03-15 09:00:00"
3098000032,82.391,0.174,33.154,0.116,"2018-03-15 09:30:00"
3098000032,82.48,0.178,33.214,0.12,"2018-03-15 10:00:00"
3098000032,82.601,0.242,33.265,0.102,"2018-03-15 10:30:00"
3098000032,82.839,0.476,33.297,0.064,"2018-03-15 11:00:00"
3098000032,83.081,0.484,33.326,0.058,"2018-03-15 11:30:00"
3098000032,83.302,0.442,33.343,0.034,"2018-03-15 12:00:00"
3098000032,83.517,0.43,33.362,0.038,"2018-03-15 12:30:00"
3098000032,83.735,0.436,33.383,0.042,"2018-03-15 13:00:00"
3098000032,83.96,0.45,33.404,0.042,"2018-03-15 13:30:00"
3098000032,84.176,0.432,33.428,0.048,"2018-03-15 14:00:00"
3098000032,84.376,0.4,33.455,0.054,"2018-03-15 14:30:00"
3098000032,84.576,0.4,33.481,0.052,"2018-03-15 15:00:00"
3098000032,84.785,0.418,33.505,0.048,"2018-03-15 15:30:00"
3098000032,85.008,0.446,33.531,0.052,"2018-03-15 16:00:00"
3098000032,85.828,1.64,33.833,0.604,"2018-03-15 16:30:00"
3098000032,86.653,1.65,34.154,0.642,"2018-03-15 17:00:00"
3098000032,87.138,0,34.307,0.306,"2018-03-15 17:30:00"
3098000032,87.494,0.712,34.357,0.1,"2018-03-15 18:00:00"
3098000032,87.88,0.772,34.419,0.124,"2018-03-15 18:30:00"
3098000032,88.384,1.008,34.543,0.248,"2018-03-15 19:00:00"
3098000032,88.966,1.164,34.711,0.338,"2018-03-15 19:30:00"
3098000032,89.223,0.514,34.773,0.124,"2018-03-15 20:00:00"
3098000032,89.284,0.122,34.824,0.102,"2018-03-15 20:30:00"
3098000032,89.363,0.158,34.883,0.118,"2018-03-15 21:00:00"
3098000032,89.448,0.17,34.944,0.122,"2018-03-15 21:30:00"
3098000032,89.537,0.178,35.002,0.116,"2018-03-15 22:00:00"
3098000032,89.625,0.176,35.06,0.116,"2018-03-15 22:30:00"
3098000032,89.718,0.186,35.121,0.122,"2018-03-15 23:00:00"
3098000032,89.82,0.204,35.183,0.124,"2018-03-15 23:30:00"
3098000032,89.929,0.218,35.247,0.128,"2018-03-16 00:00:00"
3098000032,90.045,0.232,35.312,0.13,"2018-03-16 00:30:00"
3098000032,90.166,0.242,35.378,0.132,"2018-03-16 01:00:00"
3098000032,90.294,0.256,35.447,0.138,"2018-03-16 01:30:00"
3098000032,90.42,0.252,35.515,0.136,"2018-03-16 02:00:00"
3098000032,90.549,0.258,35.583,0.136,"2018-03-16 02:30:00"
3098000032,90.687,0.276,35.653,0.14,"2018-03-16 03:00:00"
3098000032,90.831,0.288,35.724,0.142,"2018-03-16 03:30:00"
3098000032,90.976,0.29,35.794,0.14,"2018-03-16 04:00:00"
3098000032,91.117,0.282,35.865,0.142,"2018-03-16 04:30:00"
3098000032,91.258,0.282,35.934,0.138,"2018-03-16 05:00:00"
3098000032,91.39,0.264,36.001,0.134,"2018-03-16 05:30:00"
3098000032,91.516,0.252,36.068,0.134,"2018-03-16 06:00:00"
3098000032,91.641,0.25,36.134,0.132,"2018-03-16 06:30:00"
3098000032,91.765,0.248,36.199,0.13,"2018-03-16 07:00:00"
3098000032,91.889,0.248,36.266,0.134,"2018-03-16 07:30:00"
3098000032,92.006,0.234,36.33,0.128,"2018-03-16 08:00:00"
3098000032,92.113,0.214,36.394,0.128,"2018-03-16 08:30:00"
3098000032,92.208,0.19,36.455,0.122,"2018-03-16 09:00:00"
3098000032,92.29,0.164,36.513,0.116,"2018-03-16 09:30:00"
3098000032,92.371,0.162,36.57,0.114,"2018-03-16 10:00:00"
3098000032,92.451,0.16,36.625,0.11,"2018-03-16 10:30:00"
3098000032,92.597,0.292,36.644,0.038,"2018-03-16 11:00:00"
3098000032,92.929,0.664,36.751,0.214,"2018-03-16 11:30:00"
3098000032,93.352,0.846,36.919,0.336,"2018-03-16 12:00:00"
3098000032,93.771,0.838,37.084,0.33,"2018-03-16 12:30:00"
3098000032,93.96,0.378,37.108,0.048,"2018-03-16 13:00:00"
3098000032,94.15,0.38,37.127,0.038,"2018-03-16 13:30:00"
3098000032,94.339,0.378,37.146,0.038,"2018-03-16 14:00:00"
3098000032,94.525,0.372,37.166,0.04,"2018-03-16 14:30:00"
3098000032,94.718,0.386,37.19,0.048,"2018-03-16 15:00:00"
3098000032,94.934,0.432,37.213,0.046,"2018-03-16 15:30:00"
3098000032,95.18,0.492,37.238,0.05,"2018-03-16 16:00:00"
3098000032,95.686,1.012,37.341,0.206,"2018-03-16 16:30:00"
3098000032,96.478,1.584,37.536,0.39,"2018-03-16 17:00:00"
3098000032,97.182,1.408,37.698,0.324,"2018-03-16 17:30:00"
3098000032,97.482,0.6,37.753,0.11,"2018-03-16 18:00:00"
3098000032,97.761,0.558,37.787,0.068,"2018-03-16 18:30:00"
3098000032,98.052,0.582,37.841,0.108,"2018-03-16 19:00:00"
3098000032,98.376,0.648,37.9,0.118,"2018-03-16 19:30:00"
3098000032,98.728,0.704,37.963,0.126,"2018-03-16 20:00:00"
3098000032,98.867,0.278,38.01,0.094,"2018-03-16 20:30:00"
3098000032,98.969,0.204,38.056,0.092,"2018-03-16 21:00:00"
3098000032,99.072,0.206,38.101,0.09,"2018-03-16 21:30:00"
3098000032,99.18,0.216,38.147,0.092,"2018-03-16 22:00:00"
3098000032,99.289,0.218,38.193,0.092,"2018-03-16 22:30:00"
3098000032,99.403,0.228,38.24,0.094,"2018-03-16 23:00:00"
3098000032,99.518,0.23,38.286,0.092,"2018-03-16 23:30:00"
3098000032,99.636,0.236,38.332,0.092,"2018-03-17 00:00:00"
3098000032,99.759,0.246,38.378,0.092,"2018-03-17 00:30:00"
3098000032,99.885,0.252,38.423,0.09,"2018-03-17 01:00:00"
3098000032,100.016,0.262,38.47,0.094,"2018-03-17 01:30:00"
3098000032,100.146,0.26,38.517,0.094,"2018-03-17 02:00:00"
3098000032,100.281,0.27,38.565,0.096,"2018-03-17 02:30:00"
3098000032,100.42,0.278,38.613,0.096,"2018-03-17 03:00:00"
3098000032,100.563,0.286,38.661,0.096,"2018-03-17 03:30:00"
3098000032,100.708,0.29,38.709,0.096,"2018-03-17 04:00:00"
3098000032,100.856,0.296,38.756,0.094,"2018-03-17 04:30:00"
3098000032,100.998,0.284,38.801,0.09,"2018-03-17 05:00:00"
3098000032,101.131,0.266,38.846,0.09,"2018-03-17 05:30:00"
3098000032,101.265,0.268,38.89,0.088,"2018-03-17 06:00:00"
3098000032,101.4,0.27,38.934,0.088,"2018-03-17 06:30:00"
3098000032,101.527,0.254,38.977,0.086,"2018-03-17 07:00:00"
3098000032,101.647,0.24,39.017,0.08,"2018-03-17 07:30:00"
3098000032,101.751,0.208,39.054,0.074,"2018-03-17 08:00:00"
3098000032,101.843,0.184,39.088,0.068,"2018-03-17 08:30:00"
3098000032,101.936,0.186,39.123,0.07,"2018-03-17 09:00:00"
3098000032,102.261,0.272,39.227,0.054,"2018-03-17 10:30:00"
3098000032,102.476,0.43,39.252,0.05,"2018-03-17 11:00:00"
3098000032,102.025,0.178,39.159,0.072,"2018-03-17 09:30:00"
3098000032,102.125,0.2,39.2,0.082,"2018-03-17 10:00:00"
3098000032,102.743,0.534,39.294,0.084,"2018-03-17 11:30:00"
3098000032,103.055,0.624,39.363,0.138,"2018-03-17 12:00:00"
3098000032,103.567,1.024,39.515,0.304,"2018-03-17 12:30:00"
3098000032,103.912,0.69,39.589,0.148,"2018-03-17 13:00:00"
3098000032,104.141,0.458,39.617,0.056,"2018-03-17 13:30:00"
3098000032,104.37,0.458,39.646,0.058,"2018-03-17 14:00:00"
3098000032,104.594,0.448,39.676,0.06,"2018-03-17 14:30:00"
3098000032,104.818,0.448,39.705,0.058,"2018-03-17 15:00:00"
3098000032,105.054,0.472,39.736,0.062,"2018-03-17 15:30:00"
3098000032,105.372,0.636,39.786,0.1,"2018-03-17 16:00:00"
3098000032,105.719,0.694,39.832,0.092,"2018-03-17 16:30:00"
3098000032,106.073,0.708,39.868,0.072,"2018-03-17 17:00:00"
3098000032,106.396,0.646,39.914,0.092,"2018-03-17 17:30:00"
3098000032,106.729,0.666,39.971,0.114,"2018-03-17 18:00:00"
3098000032,107.07,0.682,40.027,0.112,"2018-03-17 18:30:00"
3098000032,107.397,0.654,40.085,0.116,"2018-03-17 19:00:00"
3098000032,107.733,0.672,40.156,0.142,"2018-03-17 19:30:00"
3098000032,108.014,0.562,40.205,0.098,"2018-03-17 20:00:00"
3098000032,108.175,0.322,40.24,0.07,"2018-03-17 20:30:00"
3098000032,108.258,0.166,40.293,0.106,"2018-03-17 21:00:00"
3098000032,108.341,0.166,40.345,0.104,"2018-03-17 21:30:00"
3098000032,108.429,0.176,40.398,0.106,"2018-03-17 22:00:00"
3098000032,108.519,0.18,40.452,0.108,"2018-03-17 22:30:00"
3098000032,108.612,0.186,40.507,0.11,"2018-03-17 23:00:00"
3098000032,108.704,0.184,40.559,0.104,"2018-03-17 23:30:00"
3098000032,108.799,0.19,40.612,0.106,"2018-03-18 00:00:00"
3098000032,108.904,0.21,40.667,0.11,"2018-03-18 00:30:00"
3098000032,109.011,0.214,40.721,0.108,"2018-03-18 01:00:00"
3098000032,109.122,0.222,40.776,0.11,"2018-03-18 01:30:00"
3098000032,109.23,0.216,40.829,0.106,"2018-03-18 02:00:00"
3098000032,109.335,0.21,40.884,0.11,"2018-03-18 02:30:00"
3098000032,109.447,0.224,40.939,0.11,"2018-03-18 03:00:00"
3098000032,109.562,0.23,40.995,0.112,"2018-03-18 03:30:00"
3098000032,109.679,0.234,41.052,0.114,"2018-03-18 04:00:00"
3098000032,109.805,0.252,41.109,0.114,"2018-03-18 04:30:00"
3098000032,109.93,0.25,41.166,0.114,"2018-03-18 05:00:00"
3098000032,110.048,0.236,41.222,0.112,"2018-03-18 05:30:00"
3098000032,110.163,0.23,41.276,0.108,"2018-03-18 06:00:00"
3098000032,110.281,0.236,41.331,0.11,"2018-03-18 06:30:00"
3098000032,110.397,0.232,41.386,0.11,"2018-03-18 07:00:00"
3098000032,110.516,0.238,41.439,0.106,"2018-03-18 07:30:00"
3098000032,110.629,0.226,41.492,0.106,"2018-03-18 08:00:00"
3098000032,110.732,0.206,41.542,0.1,"2018-03-18 08:30:00"
3098000032,110.831,0.198,41.591,0.098,"2018-03-18 09:00:00"
3098000032,110.926,0.19,41.639,0.096,"2018-03-18 09:30:00"
3098000032,111.022,0.192,41.687,0.096,"2018-03-18 10:00:00"
3098000032,111.119,0.194,41.735,0.096,"2018-03-18 10:30:00"
3098000032,111.215,0.192,41.783,0.096,"2018-03-18 11:00:00"
3098000032,111.311,0.192,41.831,0.096,"2018-03-18 11:30:00"
3098000032,111.41,0.198,41.881,0.1,"2018-03-18 12:00:00"
3098000032,111.505,0.19,41.93,0.098,"2018-03-18 12:30:00"
3098000032,111.596,0.182,41.975,0.09,"2018-03-18 13:00:00"
3098000032,111.687,0.182,42.023,0.096,"2018-03-18 13:30:00"
3098000032,111.778,0.182,42.069,0.092,"2018-03-18 14:00:00"
3098000032,111.868,0.18,42.116,0.094,"2018-03-18 14:30:00"
3098000032,111.955,0.174,42.162,0.092,"2018-03-18 15:00:00"
3098000032,112.039,0.168,42.207,0.09,"2018-03-18 15:30:00"
3098000032,112.126,0.174,42.253,0.092,"2018-03-18 16:00:00"
3098000032,112.21,0.168,42.297,0.088,"2018-03-18 16:30:00"
3098000032,112.297,0.174,42.344,0.094,"2018-03-18 17:00:00"
3098000032,112.382,0.17,42.39,0.092,"2018-03-18 17:30:00"
3098000032,112.482,0.2,42.444,0.108,"2018-03-18 18:00:00"
3098000032,112.588,0.212,42.501,0.114,"2018-03-18 18:30:00"
3098000032,112.69,0.204,42.558,0.114,"2018-03-18 19:00:00"
3098000032,112.797,0.214,42.615,0.114,"2018-03-18 19:30:00"
3098000032,112.91,0.226,42.674,0.118,"2018-03-18 20:00:00"
3098000032,113.024,0.228,42.734,0.12,"2018-03-18 20:30:00"
3098000032,113.14,0.232,42.793,0.118,"2018-03-18 21:00:00"
3098000032,113.256,0.232,42.853,0.12,"2018-03-18 21:30:00"
3098000032,113.374,0.236,42.914,0.122,"2018-03-18 22:00:00"
3098000032,113.488,0.228,42.974,0.12,"2018-03-18 22:30:00"
3098000032,113.604,0.232,43.033,0.118,"2018-03-18 23:00:00"
3098000032,113.722,0.236,43.093,0.12,"2018-03-18 23:30:00"
3098000032,113.828,0.212,43.145,0.104,"2018-03-19 00:00:00"
3098000032,113.938,0.22,43.2,0.11,"2018-03-19 00:30:00"
3098000032,114.049,0.222,43.254,0.108,"2018-03-19 01:00:00"
3098000032,114.163,0.228,43.307,0.106,"2018-03-19 01:30:00"
3098000032,114.277,0.228,43.361,0.108,"2018-03-19 02:00:00"
3098000032,114.394,0.234,43.415,0.108,"2018-03-19 02:30:00"
3098000032,114.513,0.238,43.469,0.108,"2018-03-19 03:00:00"
3098000032,114.632,0.238,43.523,0.108,"2018-03-19 03:30:00"
3098000032,114.753,0.242,43.578,0.11,"2018-03-19 04:00:00"
3098000032,114.875,0.244,43.633,0.11,"2018-03-19 04:30:00"
3098000032,114.994,0.238,43.686,0.106,"2018-03-19 05:00:00"
3098000032,115.104,0.22,43.739,0.106,"2018-03-19 05:30:00"
3098000032,115.216,0.224,43.791,0.104,"2018-03-19 06:00:00"
3098000032,115.322,0.212,43.843,0.104,"2018-03-19 06:30:00"
3098000032,115.427,0.21,43.894,0.102,"2018-03-19 07:00:00"
3098000032,115.515,0.176,43.941,0.094,"2018-03-19 07:30:00"
3098000032,115.6,0.17,43.989,0.096,"2018-03-19 08:00:00"
3098000032,115.695,0.19,44.041,0.104,"2018-03-19 08:30:00"
3098000032,115.778,0.166,44.09,0.098,"2018-03-19 09:00:00"
3098000032,115.872,0.188,44.142,0.104,"2018-03-19 09:30:00"
3098000032,115.965,0.186,44.195,0.106,"2018-03-19 10:00:00"
3098000032,116.051,0.172,44.248,0.106,"2018-03-19 10:30:00"
3098000032,116.272,0.442,44.322,0.148,"2018-03-19 11:00:00"
3098000032,116.756,0.968,44.445,0.246,"2018-03-19 11:30:00"
3098000032,116.938,0.364,44.479,0.068,"2018-03-19 12:00:00"
3098000032,117.221,0.566,44.539,0.12,"2018-03-19 12:30:00"
3098000032,117.423,0.404,44.567,0.056,"2018-03-19 13:00:00"
3098000032,117.631,0.416,44.599,0.064,"2018-03-19 13:30:00"
3098000032,117.91,0.558,44.652,0.106,"2018-03-19 14:00:00"
3098000032,118.191,0.562,44.711,0.118,"2018-03-19 14:30:00"
3098000032,118.474,0.566,44.77,0.118,"2018-03-19 15:00:00"
3098000032,118.737,0.526,44.828,0.116,"2018-03-19 15:30:00"
3098000032,118.985,0.496,44.885,0.114,"2018-03-19 16:00:00"
3098000032,119.253,0.536,44.943,0.116,"2018-03-19 16:30:00"
3098000032,119.527,0.548,44.999,0.112,"2018-03-19 17:00:00"
3098000032,119.809,0.564,45.052,0.106,"2018-03-19 17:30:00"
3098000032,120.106,0.594,45.108,0.112,"2018-03-19 18:00:00"
3098000032,120.441,0.67,45.173,0.13,"2018-03-19 18:30:00"
3098000032,120.776,0.67,45.251,0.156,"2018-03-19 19:00:00"
3098000032,121.12,0.688,45.326,0.15,"2018-03-19 19:30:00"
3098000032,121.462,0.684,45.402,0.152,"2018-03-19 20:00:00"
3098000032,121.732,0.54,45.456,0.108,"2018-03-19 20:30:00"
3098000032,121.813,0.162,45.518,0.124,"2018-03-19 21:00:00"
3098000032,121.897,0.168,45.581,0.126,"2018-03-19 21:30:00"
3098000032,121.99,0.186,45.645,0.128,"2018-03-19 22:00:00"
3098000032,122.085,0.19,45.71,0.13,"2018-03-19 22:30:00"
3098000032,122.188,0.206,45.776,0.132,"2018-03-19 23:00:00"
3098000032,122.295,0.214,45.844,0.136,"2018-03-19 23:30:00"
3098000032,122.407,0.224,45.911,0.134,"2018-03-20 00:00:00"
3098000032,122.497,0.18,45.968,0.114,"2018-03-20 00:30:00"
3098000032,122.58,0.166,46.02,0.104,"2018-03-20 01:00:00"
3098000032,122.664,0.168,46.073,0.106,"2018-03-20 01:30:00"
3098000032,122.743,0.158,46.125,0.104,"2018-03-20 02:00:00"
3098000032,122.822,0.158,46.177,0.104,"2018-03-20 02:30:00"
3098000032,122.902,0.16,46.228,0.102,"2018-03-20 03:00:00"
3098000032,122.984,0.164,46.28,0.104,"2018-03-20 03:30:00"
3098000032,123.076,0.184,46.334,0.108,"2018-03-20 04:00:00"
3098000032,123.165,0.178,46.387,0.106,"2018-03-20 04:30:00"
3098000032,123.253,0.176,46.44,0.106,"2018-03-20 05:00:00"
3098000032,123.337,0.168,46.492,0.104,"2018-03-20 05:30:00"
3098000032,123.419,0.164,46.544,0.104,"2018-03-20 06:00:00"
3098000032,123.5,0.162,46.595,0.102,"2018-03-20 06:30:00"
3098000032,123.58,0.16,46.646,0.102,"2018-03-20 07:00:00"
3098000032,123.664,0.168,46.7,0.108,"2018-03-20 07:30:00"
3098000032,123.747,0.166,46.755,0.11,"2018-03-20 08:00:00"
3098000032,123.82,0.146,46.807,0.104,"2018-03-20 08:30:00"
3098000032,123.884,0.128,46.858,0.102,"2018-03-20 09:00:00"
3098000032,123.949,0.13,46.909,0.102,"2018-03-20 09:30:00"
3098000032,124.015,0.132,46.96,0.102,"2018-03-20 10:00:00"
3098000032,124.08,0.13,47.013,0.106,"2018-03-20 10:30:00"
3098000032,124.281,0.402,47.057,0.088,"2018-03-20 11:00:00"
3098000032,124.476,0.39,47.098,0.082,"2018-03-20 11:30:00"
3098000032,124.918,0.884,47.239,0.282,"2018-03-20 12:00:00"
3098000032,125.215,0.594,47.301,0.124,"2018-03-20 12:30:00"
3098000032,125.49,0.55,47.357,0.112,"2018-03-20 13:00:00"
3098000032,125.696,0.412,47.391,0.068,"2018-03-20 13:30:00"
3098000032,125.894,0.396,47.422,0.062,"2018-03-20 14:00:00"
3098000032,126.091,0.394,47.455,0.066,"2018-03-20 14:30:00"
3098000032,126.292,0.402,47.489,0.068,"2018-03-20 15:00:00"
3098000032,126.504,0.424,47.519,0.06,"2018-03-20 15:30:00"
3098000032,126.776,0.544,47.566,0.094,"2018-03-20 16:00:00"
3098000032,127.072,0.592,47.615,0.098,"2018-03-20 16:30:00"
3098000032,127.374,0.604,47.659,0.088,"2018-03-20 17:00:00"
3098000032,127.687,0.626,47.703,0.088,"2018-03-20 17:30:00"
3098000032,128.078,0.782,47.776,0.146,"2018-03-20 18:00:00"
3098000032,128.408,0.66,47.826,0.1,"2018-03-20 18:30:00"
3098000032,128.713,0.61,47.879,0.106,"2018-03-20 19:00:00"
3098000032,129.024,0.622,47.932,0.106,"2018-03-20 19:30:00"
3098000032,129.251,0.454,47.962,0.06,"2018-03-20 20:00:00"
3098000032,129.438,0.374,47.991,0.058,"2018-03-20 20:30:00"
3098000032,129.575,0.274,48.035,0.088,"2018-03-20 21:00:00"
3098000032,129.669,0.188,48.087,0.104,"2018-03-20 21:30:00"
3098000032,129.751,0.164,48.135,0.096,"2018-03-20 22:00:00"
3098000032,129.838,0.174,48.182,0.094,"2018-03-20 22:30:00"
3098000032,129.927,0.178,48.229,0.094,"2018-03-20 23:00:00"
3098000032,130.024,0.194,48.278,0.098,"2018-03-20 23:30:00"
3098000032,130.129,0.21,48.33,0.104,"2018-03-21 00:00:00"
3098000032,130.24,0.222,48.383,0.106,"2018-03-21 00:30:00"
3098000032,130.351,0.222,48.435,0.104,"2018-03-21 01:00:00"
3098000032,130.395,0,48.466,0.062,"2018-03-21 01:30:00"
3098000032,130.437,0.084,48.495,0.058,"2018-03-21 02:00:00"
3098000032,130.474,0.074,48.527,0.064,"2018-03-21 02:30:00"
3098000032,130.53,0.112,48.559,0.064,"2018-03-21 03:00:00"
3098000032,130.566,0.072,48.591,0.064,"2018-03-21 03:30:00"
3098000032,130.603,0.074,48.623,0.064,"2018-03-21 04:00:00"
3098000032,130.647,0.088,48.655,0.064,"2018-03-21 04:30:00"
3098000032,130.682,0.07,48.686,0.062,"2018-03-21 05:00:00"
3098000032,130.725,0.086,48.719,0.066,"2018-03-21 05:30:00"
3098000032,130.76,0.07,48.749,0.06,"2018-03-21 06:00:00"
3098000032,130.865,0.21,48.797,0.096,"2018-03-21 06:30:00"
3098000032,130.977,0.224,48.849,0.104,"2018-03-21 07:00:00"
3098000032,131.088,0.222,48.899,0.1,"2018-03-21 07:30:00"
3098000032,131.196,0.216,48.948,0.098,"2018-03-21 08:00:00"
3098000032,131.302,0.212,48.997,0.098,"2018-03-21 08:30:00"
3098000032,131.405,0.206,49.047,0.1,"2018-03-21 09:00:00"
3098000032,131.498,0.186,49.098,0.102,"2018-03-21 09:30:00"
3098000032,131.579,0.162,49.144,0.092,"2018-03-21 10:00:00"
3098000032,131.658,0.158,49.189,0.09,"2018-03-21 10:30:00"
3098000032,131.833,0.35,49.217,0.056,"2018-03-21 11:00:00"
